station_name,station_code,zone,division,state,address,latitude,longitude
NARAJ MARTHAPUR,NQR,ECoR,KUR,,,20.459324,85.779525
SARPESWAR PH,SPSR,,,,,20.482906,85.744973
GHANTIKHAL NIDHIPUR,GHNH,ECoR,KUR,,,20.510922,85.736186
RADHAKISHOREPUR,RQP,ECoR,KUR,,,20.55992,85.754538
RAJTHAGARH,RJGR,ECoR,KUR,,,20.576104,85.741633
JORANDA ROAD,JRZ,ECoR,KUR,,,20.623365,85.640413
KASRAK HALT,KSRK,,,,,28.02503,79.684256
SHYAMA CHARANPUR HALT,SCPR,,,,,20.642413,85.616279
MUZZAMPUR NARAIN,MZM,NR,MB,,,29.58301,78.222356
DUKHERI,DOKY,NR,UMB,,,30.294992,76.8839
KESRI,KES,NR,UMB,,,30.264574,76.933887
TANDWAL,TDW,,,,,30.23388,76.98871199999999
BARARA,RAA,NR,UMB,,,30.213325,77.035501
MUSTAFABAD,MFB,NR,UMB,,,30.181009,77.123303
DARAZPUR,DZP,NR,UMB,,,30.152546,77.195721
JAGADHRI WORKSHOP,JUDW,NR,UMB,,,30.135558,77.240819
YAMUNANAGAR-JAGADHRI,JUD,,,,,30.116844,77.287602
KALANOUR,KNZ,NR,UMB,,,30.082428,77.341227
SARSAWA,SSW,NR,UMB,,,30.024226,77.42396000000001
PILKHANI,PKY,NR,UMB,,,29.997528,77.472879
SAHARANPUR,SRE,NR,UMB,,,29.960529,77.54173899999999
HINDAN CABIN,HNC,,,,,29.940002,77.597212
BALIAKHERI,BAE,NR,MB,,,29.9285,77.63368
SUNEHTI KHARKHARI,SNKE,,,,,29.913102,77.683524
YAMUNANAGAR JAGADHARI,YJUD,NR,UMB,,,30.1174255334,77.28757996649999
BLOCK HUT A (BHA),BHAW,,,,,26.802226,80.98059500000001
UTRAHTIA,UTR,NR,LKO,,,26.763061,80.974031
BAHADURPUR HALT,BHDH,,,,,27.9522550839,79.7825431824
BANTHRA,BTRA,NR,MB,,,27.929239,79.82818
SHAHJEHANPUR,SPN,NR,MB,,,27.894224,79.904605
SHAJAHANPURCORT,SXK,,,,,27.890862,79.913517
ROZA JN,ROZA,NR,MB,,,27.853121,79.956038
PT RAM PRASAD BISMIL,PRPM,,,,,27.814705,79.957596
MUGHAL SARAI MARSHALING YARD,MGMY,,,,,25.287126389900003,83.1361698425
KARAHIA,KKRH,,,,,25.471614,83.771397
GAHMAR,GMR,ECR,DNR,,,25.488685,83.80443100000001
BARAKALAN,BQW,,,,,25.4915162541,83.8494928638
CHAUSA,CSA,ECR,DNR,,,25.4984911003,83.89633140379999
KAHILIYA,KH,NR,MB,,,27.775896,79.960138
ALGAWAN,AIG,NR,MB,,,27.700598000000003,79.963236
ANJHI SHAHABAD,AJI,NR,MB,,,27.643994,79.973314
SHARMA,SHRM,,,,,27.603853,80.003288
TODARPUR,TDP,NR,MB,,,27.579601,80.020029
BEHTAGOKUL,BEG,NR,MB,,,27.5304336,80.054854
DILKUSHA CABIN,LBH,,,,,26.83113,80.966867
ZAFARABAD JN,ZBD,NR,LKO,,,25.708436,82.719014
SARKONI,SIQ,NR,LKO,,,25.643114,82.75211999999999
JALALGANJ,JLL,NR,LKO,,,25.612516,82.772465
TRILOCHAN MAHDO,TLMD,NR,LKO,,,25.564702,82.804378
KHALISPUR,KSF,NR,LKO,,,25.525798,82.83174700000001
PINDRA ROAD,PDRD,,,,,25.497052,82.851162
BABATPUR,BTP,NR,LKO,,,25.453616,82.8800248
BIRAPATTI,BRPT,NR,LKO,,,25.398913,82.917265
SHIUPUR,SOP,NR,LKO,,,25.355419,82.946972
VARANASI YARD,BSBY,,,,,25.3252123487,82.9751998096
PAWANI KUMARPUR HALT,PWXP,,,,,25.5276889185,83.9359635205
BUXAR,BXR,ECR,DNR,,,25.562067,83.982184
BARUNA,BUE,ECR,DNR,,,25.569781000000003,84.08917199999999
BAKAS,BKKS,NR,LKO,,,26.776082,81.051489
ANUPGANJ,APG,NR,LKO,,,26.757292,81.126093
RAHMAT NAGAR,RMNR,NR,LKO,,,26.7447973595,81.1558950446
CHHANDRAULI,CDRL,NR,LKO,,,26.699202,81.23044
TIRBEDIGANJ,TEG,NR,LKO,,,26.667533,81.281105
HAIDERGARH,HGH,NR,LKO,,,26.621533,81.363162
CHAUBISI,CHBS,NR,LKO,,,26.576806771900003,81.43362396730001
AKBARGANJ,AKJ,NR,LKO,,,26.531456,81.501628
SINDURWA,SYW,NR,LKO,,,26.492121,81.56944
NIHALGARH,NHH,NR,LKO,,,26.460131,81.632581
WARIS GANJ HALT,WGJ,,,,,26.4345040815,81.6954767206
ADHINPUR,AHZ,NR,LKO,,,26.418478,81.726848
MUSAFIR KHANA,MFKA,NR,LKO,,,26.379585,81.79981699999999
SHIVNAGAR,SHNG,NR,LKO,,,26.336305000000003,81.882608
BANDHUA KALAN,BDKN,NR,LKO,,,26.271965,81.99539200000001
SULTANPUR,SLN,NR,LKO,,,26.263027,82.066106
PAKHRULI,PKX,NR,LKO,,,26.205027,82.122568
BHADAIYAN,BDIN,NR,LKO,,,26.171113,82.169148
LAMBHUA,LBA,NR,LKO,,,26.133687,82.223283
MAHRANI PACHHIM,MWP,NR,LKO,,,26.087672,82.288578
CHANDA (HALT),CHDA,,,,,26.063822,82.30754300000001
KOIRIPUR,KEPR,NR,LKO,,,26.02164,82.33959499999999
NIMA GOPALPUR,NIMG,,,,,25.992862,82.364038
HARPALGANJ,HRPG,NR,LKO,,,25.947583,82.405421
SRIKRISHNA NAGAR,SKN,NR,LKO,,,25.88403,82.447803
SARAI HARKHU,SVZ,NR,LKO,,,25.835891,82.506309
BAKHSHA,BKSA,NR,LKO,,,25.78236,82.57318000000001
JAUNPUR CITY,JOP,NR,LKO,,,25.734125,82.666999
JAUNPUR KUTCHERRY,JNUK,,,,,25.725186,82.692607
ARA,ARA,ECR,DNR,,,25.548889,84.66259600000001
JAMIRA HALT,JMIR,,,,,25.558928076100003,84.70946636229999
KULHARIA,KUA,ECR,DNR,,,25.568173,84.757807
DUMRAON,DURE,ECR,DNR,,,25.571984,84.14386499999999
TWINING GANJ,TWG,ECR,DNR,,,25.568766,84.218022
VEER KUNWAR HALT,VKDH,,,,,25.567585,84.254875
RAGHUNATHPUR,RPR,ECR,DNR,,,25.565439,84.305227
SIKARIA,SKRI,,,,,25.5633290199,84.34768584109999
BANAHI,BYN,ECR,DNR,,,25.561301,84.389916
AMAR SAHEED JAGDEV P HALT,ASJP,,,,,25.560087000000003,84.409699
BIHIYA,BEA,ECR,DNR,,,25.558893,84.448984
RAMANAND,RNTE,,,,,25.554842,84.49105300000001
SARVODAYA HALT,XSAN,,,,,25.554117487,84.5006828052
KAURIYA,KYA,,,,,25.5509123644,84.5212854932
KARISATH,KRS,ECR,DNR,,,25.549488,84.563141
JAGJIVAN HALT,JGWL,,,,,25.547892,84.630119
KOELWAR,KWR,ECR,DNR,,,25.5687,84.792055
BLOCK CABIN CHAKKI,VHCH,,,,,25.559662,84.806277
BIHTA,BTA,ECR,DNR,,,25.560948600000003,84.8740874
PATEL HALT,PATL,,,,,25.5647952991,84.89852553829999
SADISOPUR,SDE,ECR,DNR,,,25.566169,84.916992
GANDHI HALT,GNHI,,,,,25.5720007108,84.961546925
NEORA,NEO,ECR,DNR,,,25.57459,84.986523
DANAPUR,DNR,ECR,DNR,,,25.581921,85.044629
PHULWARI SHARIF,PWS,ECR,DNR,,,25.586297,85.07942999999999
SACHIWALAY HALT,SCY,,,,,25.5962020296,85.1173521326
KOLKATA,CP,,,,,22.566793,88.375198
TALLA,TALA,,,,,22.606458,88.37956299999999
BAGH BAZAR,BBR,,,,,22.60512587,88.36524556
SOVABAZAR-AHIRI,SOLA,,,,,22.597664,88.35493799999999
BARRA BAZAR,BZB,,,,,22.590907,88.351803
BENOY BADAL DINESH GARDENS,BBDB,,,,,22.577047,88.34685800000001
EDEN GARDENS,EDG,,,,,22.565207,88.339472
PRINCEP GHAT,PPGT,,,,,22.557154,88.33202200000001
KHIDIRPUR,KIRP,,,,,22.5357,88.315889
REMOUNT ROAD,RMTR,,,,,22.525428,88.316273
MAJERHAT,MJT,,,,,22.518978,88.322256
NEW ALIPUR (CALCUTTA),NACC,,,,,22.510862,88.33492
TOLLY GANJ,TLG,,,,,22.507909,88.346908
MILE-FIVEB,MILE,,,,,22.509944,88.343231
LAKE GARDENS,LKF,,,,,22.50794733,88.35237095000001
BALLYGUNGE JN,BLN,,,,,22.51983196,88.37206854
PARK CIRCUS,PQS,,,,,22.541429,88.374176
DHENKANAL,DNKL,ECoR,KUR,,,20.676825,85.59087799999999
DOKUR,DKUR,,,,,16.592578000000003,77.85341299999999
RAJAPUR,RJAP,,,,,16.859603,78.163648
DANDI MAL,DNDL,,,,,20.715235,85.53418
SAMBALPUR,SBP,ECoR,SBP,,,21.4830514376,83.9603252667
SAMBALPUR ROAD,SBPD,,,,,21.4779003477,83.9757114679
SADASHIBAPUR,SSPR,ECoR,KUR,,,20.735286,85.504693
MAHADIA PH,MHDB,,,,,20.750947,85.475883
HINDOL ROAD,HND,ECoR,KUR,,,20.768563,85.424456
NAYABAGIRTHIPUR,NBT,,,,,20.781585,85.382445
MERAMANDOLIL,MRDL,ECoR,KUR,,,20.802387,85.30494300000001
BURHAPANKA,BDPK,ECoR,KUR,,,20.85315668,85.25582286000001
TALCHER ROAD,TLHD,ECoR,KUR,,,20.886651,85.207934
ANGUL,ANGL,ECoR,KUR,,,20.859445,85.099994
KEREJANGA,KPJG,ECoR,KUR,,,20.855813,84.97670600000001
JARAPADA,JRPD,ECoR,SBP,,,20.885087,84.887597
BOINDA,BONA,ECoR,SBP,,,20.9200366,84.74820639999999
HANDAPA,HNPA,ECoR,SBP,,,20.943324,84.684665
SARAGIPALLI,SRGP,ECoR,SBP,,,20.98404,84.565386
BAMUR,BAMR,ECoR,SBP,,,21.006738,84.475865
RAIRAKHOL,RAIR,ECoR,SBP,,,21.046745,84.333562
CHARMAL,CHAR,ECoR,SBP,,,21.095391,84.204417
JUJUMURA,JUJA,ECoR,SBP,,,21.239342,84.134611
HATIBARI,HATB,ECoR,SBP,,,21.309386,84.11793899999999
MANESWAR,MANE,ECoR,SBP,,,21.411344,84.04398800000001
SAMBALPUR CITY,SBPY,ECoR,SBP,,,21.4770222859,84.0076171613
JASIDIH JN,JSME,ER,ASN,,,24.514517,86.644255
TULSITANR,TTN,,,,,24.5689956797,86.6144068317
LAHABON,LHB,ER,ASN,,,24.6403400956,86.6001380908
TALWA BAZAR,TLB,,,,,24.694736735,86.55630277830001
SIMULTALA,STL,ER,ASN,,,24.713365,86.541782
GHORPARAN,GHN,,,,,24.7416247808,86.4985295715
NARGANJO HALT,NRGO,,,,,24.7439751193,86.4578033173
RAJLA,RJLA,,,,,24.7563630003,86.4230669043
JHAJHA,JAJ,ECR,DNR,,,24.779456,86.399854
DADPUR,DPX,,,,,24.829399,86.34907600000001
GIDHAUR,GHR,ECR,DNR,,,24.856169,86.324005
CHAURA,CUX,,,,,24.918896,86.287062
JAMUI,JMU,ECR,DNR,,,24.971949,86.25477500000001
KUNDER HALT,KDER,,,,,25.0513208329,86.1856142041
BHALUI,BFM,,,,,25.0732160325,86.172874585
MANANPUR,MNP,ECR,DNR,,,25.1049319287,86.15540512449999
BALAHAPUR HALT,BLHR,,,,,25.1202705418,86.14781537840001
BANSIPUR,BSQP,,,,,25.1245132245,86.1448204578
LAKHOCHAK HALT,LCK,,,,,25.1391849126,86.13641071170001
MAHESH LETA HALT,MHLT,,,,,25.1511094241,86.1301575793
MOR,MOR,ECR,DNR,,,25.43034549,85.8567601593
GULZARBAGH,GZH,ECR,DNR,,,25.597542,85.205232
PATNA SAHEB,PNC,ECR,DNR,,,25.585856,85.230942
DEEDARGANJ,DDGJ,,,,,25.5695431489,85.2575111389
BANKA GHAT,BKG,ECR,DNR,,,25.547008,85.27274200000001
FATWA,FUT,ECR,DNR,,,25.50144,85.305488
BUDHDEVCHAK Y NAGAR,BCYN,,,,,25.4968269712,85.3313080389
HARDAS BIGHA,HDE,ECR,DNR,,,25.496924,85.3276678
KHUSROPUR,KOO,ECR,DNR,,,25.484893,85.387309
MANJHAULIGRAM H,MJM,,,,,25.478252,85.422051
KARAUTA,KWO,ECR,DNR,,,25.468639,85.46824000000001
SALIM PUR BIHAR,SMBH,ECR,DNR,,,25.473618,85.44577199999999
TEKA BIGHA HALT,TKBG,ECR,DNR,,,25.465009,85.485186
BAKHTIYARPUR JN,BKP,ECR,DNR,,,25.45611,85.52956400000001
JAI PRAKASH MAHULI,JPML,,,,,25.4538,85.600631
ATHMAL GOLA,ATL,ECR,DNR,,,25.4530149778,85.6213724115
ACHUARA HALT,ACU,,,,,25.45273,85.661087
BARH,BARH,ECR,DNR,,,25.46165,85.70942600000001
SAHARI HALT,SHT,,,,,25.4756926973,85.7277666345
RAILEY ENGLISH HALT,RLE,,,,,25.4829711754,85.75569245480001
LEMUABAD,LEB,,,,,25.4822713297,85.7783575873
PUNARAKH,PHK,ECR,DNR,,,25.481495,85.803757
MEMRAKHABAD,MMKB,,,,,25.472508,85.82685199999999
KANHAIPUR,KNHP,,,,,25.45827,85.838512
BARHAPUR HALT,BHAD,,,,,25.427352,85.86024300000001
SIVNAR HALT,SIVN,,,,,25.40468,85.880824
MOKAMEH JN,MKA,ECR,DNR,,,25.391885,85.91304899999999
AUNTA HALT,ANAH,,,,,25.3804334414,85.94936398009999
PATNA JN,PNBE,ECR,DNR,,,25.60256,85.136824
RAJENDRA NAGAR BIHAR,RJPB,ECR,DNR,,,25.603351,85.162449
KUMRABAD ROHINI,KBQ,ER,ASN,,,24.467308,86.64534800000001
SANKARPUR,SNQ,ER,ASN,,,24.427623,86.637552
MATHURAPUR,MUW,ER,ASN,,,24.386518,86.631692
NAWAPATRA,NPZ,,,,,24.318387,86.64786699999999
MADHUPUR JN,MDP,ER,ASN,,,24.270633,86.642183
JORAMOW,JRW,,,,,24.201663,86.707773
MADANKATA,MNC,ER,ASN,,,24.140881,86.70195
VIDYASAGAR,VDS,ER,ASN,,,24.10382,86.69841500000001
KASEETAR,KEE,,,,,24.004444,86.75251
JAMTARA,JMT,ER,ASN,,,23.958904,86.805183
BODMA,BM,,,,,23.897286,86.852624
CHITTARANJAN,CRJ,ER,ASN,,,23.857138000000003,86.878036
RUPNARAYANPUR,RNPR,ER,ASN,,,23.818703000000003,86.885481
SALANPUR,SLS,ER,ASN,,,23.760355,86.876395
CHAPRAMARI,CPY,,,,,22.600493,88.39220399999999
PATIPUKUR,PTKR,,,,,22.605668,88.395055
GUNTUR JN,GNT,SCR,GNT,,,16.300784,80.44197299999999
NALLAPADU,NLPD,SCR,GNT,,,16.308263,80.397756
PERECHERLA,PRCA,SCR,GNT,,,16.319601000000002,80.339519
PHIRANGIPURAM,PPM,SCR,GNT,,,16.292376,80.255894
NUDURUPADU,NDPU,SCR,GNT,,,16.273407,80.193376
SATULUR,STUR,SCR,GNT,,,16.254465,80.13881099999999
NARASARAOPET,NRT,SCR,GNT,,,16.231527,80.041607
MUNUMAKA,MUK,SCR,GNT,,,16.190922,79.981319
SANTAMAGULUR,SAB,SCR,GNT,,,16.147071,79.91505599999999
VELLALCHERUVU H,VLE,,,,,16.1317836869,79.8886640826
SAVALYAPURAM,SYM,SCR,GNT,,,16.102801,79.81953
VINUKONDA,VKN,SCR,GNT,,,16.050748,79.748004
CHEEKATEEGALPLM,CEM,SCR,GNT,,,16.011698,79.682842
GUNDALUKAMMA,GKM,SCR,GNT,,,15.985909,79.645362
KURICHEDU,KCD,SCR,GNT,,,15.913391,79.572175
POTLAPADU,POO,SCR,GNT,,,15.873337,79.523864
DONAKONDA,DKD,SCR,GNT,,,15.834631000000002,79.484112
GAJJELAKONDA,GJJ,SCR,GNT,,,15.777382,79.401298
KOLKATA CHITPUR,KOAA,ER,SDAH,,,22.601175,88.385179
ISHAN CHANDI HALT,INCI,,,,,23.3336497763,87.7396679724
GALSI,GLI,ER,ASN,,,23.358032,87.681236
PARAJ,PAJ,ER,ASN,,,23.387863,87.62750500000001
MANKAR,MNAE,ER,ASN,,,23.420373,87.555822
PANAGARH,PAN,ER,ASN,,,23.443034,87.439587
RAJBANDH,RBH,ER,ASN,,,23.476136,87.372314
DURGAPUR,DGR,ER,ASN,,,23.495046,87.297902
DURGAPUR COKE OVEN PLANT EXCHANGE YARD SDG WARIA,DCOP,,,,,23.505136,87.298232
WARIA,OYR,ER,ASN,,,23.537562,87.246177
PINJRAPOL,POL,,,,,23.549642,87.232307
UDL EAST OUTER CABIN,EOC,,,,,23.569452,87.20360799999999
ANDAL-EAST/CABIN,UDLE,,,,,23.57172,87.199696
ANDAL JN,UDL,ER,ASN,,,23.579012,87.181194
ANDAL WEST CABIN,UDLW,,,,,23.584024,87.168796
CHICHAKI,CCK,ECR,DHN,,,24.053224666,85.9917268481
GAREA BIHAR,GRBH,,,,,24.1289485964,85.9155275354
BHULI,BHN,,,,,23.8022772592,86.39469277709999
TETULMARI,TET,ECR,DHN,,,23.814441,86.34357
NICHITPUR,NPJE,,,,,23.825908,86.28776500000001
MATARI,MRQ,ECR,DHN,,,23.840519,86.239035
GOMOH JN,GMO,ECR,DHN,,,23.873106,86.14823
BHOLLDIH,BLME,,,,,23.898444,86.116898
NIMIAGHAT,NMG,ECR,DHN,,,23.932092,86.07621300000001
PARASNATH,PNME,ECR,DHN,,,23.987971,86.037862
CHEGRO,CEME,,,,,24.0842485151,85.964766012
CHAUDHRIBANDH,CDB,ECR,DHN,,,24.1118528783,85.9464457367
KARMABAD BH,KRMB,,,,,24.07875,85.973866
HAZARIBAGH ROAD,HZD,ECR,DHN,,,24.174583,85.892035
KESHWARI,KSHR,,,,,24.194873,85.86420199999999
CHAUBE,CBH,ECR,DHN,,,24.2372952691,85.8160239368
DASARA,DSME,,,,,24.2746022656,85.790855545
PARSABAD,PSB,ECR,DHN,,,24.307559,85.73873
YADUDIH,YDD,,,,,24.329875,85.70089899999999
SARMATANR,SMND,ECR,DHN,,,24.344874,85.65550400000001
HIRODIH,HRE,ECR,DHN,,,24.38304,85.596658
LARABAD,LRB,,,,,24.407021,85.562123
KODERMA,KQR,ECR,DHN,,,24.434741,85.52945799999999
GUJHANDI,GJD,ECR,DHN,,,24.498121,85.463683
LALBAG BH,LBZ,,,,,24.509662,85.446702
DILWA,DLW,ECR,DHN,,,24.53731788,85.41970863
NATH GANJ,NGY,,,,,24.545616,85.385094
BASKATWA B. H.,BSCP,,,,,24.547613,85.366148
YADUGRAM BH,YGM,,,,,24.543289,85.32401399999999
GURPA,GAP,ECR,DHN,,,24.562542,85.29708
PAHARPUR,PRP,ECR,DHN,,,24.624932,85.204571
BANSINALA HALT,BNSL,,,,,24.66529241,85.16182409000001
TANKUPPA,TKN,ECR,DHN,,,24.704046,85.119402
BANDHUA,BNF,ECR,DHN,,,24.75197374,85.06620037
MANPUR JN,MPO,ECR,DDU,,,24.807111000000003,85.044738
SHAHEED ISHWAR CHOWDHARY HALT,SICY,,,,,24.80741419,85.01490964999999
GAYA JN,GAYA,ECR,DDU,,,24.803978,84.999294
WEST CABIN GAYA,WCB,,,,,24.798676,84.971299
KASTHA,KSTA,ECR,DDU,,,24.802484,84.921751
PARAIYA,PRY,ECR,DDU,,,24.809464,84.85079200000001
GURARU,GRRU,ECR,DDU,,,24.811113,84.791831
ISMAILPUR,IMGE,ECR,DDU,,,24.815523,84.723433
RAFIGANJ,RFJ,ECR,DDU,,,24.819694,84.634804
DEO ROAD,DORD,,,,,24.8230736763,84.5634225305
JAKHIM,JHN,ECR,DDU,,,24.8288034748,84.52567784239999
PHESAR,PES,ECR,DDU,,,24.845489,84.41808499999999
ANUGRAHA NARAYAN ROAD,AUBR,ECR,DDU,,,24.8559556,84.3298444
CHIRAILA,CPBH,,,,,24.863478,84.269003
SON NAGAR,SEB,ECR,DDU,,,24.882213,84.22927299999999
ADSR,ADSR,,,,,24.909345,84.19221399999999
DEHRI ON SONE,DOS,ECR,DDU,,,24.914895,84.185434
PAHALEJA HALT,PHE,,,,,24.932644,84.144817
MARKAPUR ROAD,MRK,SCR,GNT,,,15.714678,79.301115
RAIBHA,RAI,NCR,AGC,,,27.18155,77.803634
BICHPURI,BCP,NCR,AGC,,,27.176397,77.91435
IDGAH AGRA JN,IDH,NCR,AGC,,,27.17265,77.997807
AGRA FORT,AF,NCR,AGC,,,27.183308,78.0191
YAMUNA BRIDGE AGRA,JAB,NCR,AGC,,,27.191512,78.03812699999999
CHHALESAR,CHLR,NCR,AGC,,,27.212079000000003,78.084141
KUBERPUR,KBP,NCR,AGC,,,27.221966,78.128812
ETMADPUR,ETUE,NCR,AGC,,,27.221536,78.197973
CHEOKI,COI,,,,,25.379668,81.864916
KARCHANA,KCN,NCR,PRYJ,,,25.313666,81.916127
BHEERPUR,BEP,NCR,PRYJ,,,25.265024,81.98924
MEJA ROAD,MJA,NCR,PRYJ,,,25.221545,82.089337
UNCHDIH,UND,NCR,PRYJ,,,25.1924197817,82.1633748193
JIGNA,JIA,NCR,PRYJ,,,25.157891,82.32555500000001
GAIPURA,GAE,NCR,PRYJ,,,25.16045,82.38624899999999
BIROHE,BEO,NCR,PRYJ,,,25.173789,82.449749
BIKANER JN,BKN,NWR,BKN,,,28.014139,73.31659800000001
UDRAMSAR,UMS,NWR,JU,,,27.9229738675,73.3438365942
PALANA,PAE,NWR,JU,,,27.845286,73.273605
DESHNOK,DSO,,JU,,,27.791303,73.338483
SURPURA,SPO,,JU,,,27.706677000000003,73.442249
NOKHA,NOK,NWR,JU,,,27.556203,73.47484800000001
CHILO,CLO,NWR,JU,,,27.446624,73.52546099999999
SHRI BALAJI,SBLJ,NWR,JU,,,27.416761083900003,73.5373822888
ALAI,ALAI,NWR,JU,,,27.337097,73.58576799999999
BADWASI,BWS,NWR,JU,,,27.311355,73.663015
NAGAUR,NGO,NWR,JU,,,27.199991,73.72357199999999
MARWAR MUNDWA,MDW,NWR,JU,,,27.063606,73.815965
KHAJWANA,KJW,,JU,,,26.923262,73.861764
DESWAL,DSL,,,,,26.850374,73.885443
MARWAR CHAPRI,MCPE,NWR,JU,,,26.7834880329,73.9073942175
GANDHINAGAR JAIPUR,GADJ,NWR,JAIPUR,,,26.873067,75.79827999999999
BETAMCHERLA,BMH,SCR,GTL,,,15.449372,78.148636
GETOR JAGATPURA,GTJT,NWR,JAIPUR,,,26.836925,75.832384
KHATIPURA,KWP,NWR,JAIPUR,,,26.835709,75.89049800000001
KANAUTA,KUT,NWR,JAIPUR,,,26.8422160076,75.955996106
BASSI,BAI,NWR,JAIPUR,,,26.840617,76.047213
JHIR,JHIR,,JAIPUR,,,26.8521873819,76.1146920331
KURUMURTHI,KXI,,,,,16.494924,77.863463
BANSKHO,BSKO,,,,,26.856115,76.142206
TARLUPADU,TLU,SCR,GNT,,,15.660536,79.21946200000001
JATWARA,JW,NWR,JAIPUR,,,26.8688202925,76.2140548169
CUMBUM,CBM,SCR,GNT,,,15.592947,79.110832
KURNOOL TOWN,KRNT,SCR,HYB,,,15.833715,78.032655
ALAMPUR ROAD,ALPR,SCR,HYB,,,15.895657,78.047012
BHANDANA,BNDN,,,,,26.878914,76.25247399999999
JOGULAMBA HALT,SBBJ,SCR,HYB,,,15.915692,78.04160499999999
MANOPAD,MOA,SCR,HYB,,,15.994114,77.941968
ITKYALA,IKI,SCR,HYB,,,16.074589,77.852531
DAUSA,DO,NWR,JAIPUR,,,26.900047,76.330336
PEDDADINNE,PDNA,,,,,16.100078,77.83502
PUDURU,PDO,SCR,HYB,,,16.153896999999997,77.820931
GADWAL,GWD,SCR,HYB,,,16.22509,77.80967199999999
BHAN KARI,BAK,NWR,JAIPUR,,,26.962546794,76.4094554639
AREPALLI HALT,ARPL,,,,,16.270533999999998,77.862369
SRIRAMNAGAR,SRNR,SCR,HYB,,,16.306568,77.865894
AJAKOLLU,AJK,,,,,16.3467833327,77.8736361627
KOLVAGRAM,KVGM,,,,,26.9894838995,76.46876528439999
WANPARTI ROAD,WPR,SCR,HYB,,,16.3820535896,77.88514998289999
KONNUR,KONN,,,,,16.424621000000002,77.884404
KAUKUNTLA,KQQ,SCR,HYB,,,16.538962,77.850451
DEVARKADRE,DKC,SCR,HYB,,,16.630504,77.838261
KOTAKADRA,KTKA,,,,,16.668744,77.869477
MANYAMKONDA,MQN,SCR,HYB,,,16.683425,77.904883
MAHBUBNAGAR TOWN HALT,MHBT,,,,,16.742879000000002,77.982649
MAHBUBNAGAR,MBNR,SCR,HYB,,,16.757768,77.999429
YENUGONDA,YNG,,,,,16.758073,78.036337
BANDIKUI JN,BKI,NWR,JAIPUR,,,27.039271,76.56672300000001
JAGGAMBOTLA KRISHNAPURAM,JBK,SCR,GNT,,,15.551156,79.071072
SOMIDEVIPALLE,SDV,SCR,GNT,,,15.4534,79.038111
GUDIMETTA,GMA,,,,,15.424449,79.010485
GIDDALUR,GID,SCR,GNT,,,15.379008,78.925583
KISTAMSETTIPALI,KSTE,,,,,15.37238,78.883844
DIGUVAMETTA,DMT,SCR,GNT,,,15.39493,78.826206
CHALAMA,CMZ,SCR,GNT,,,15.422638,78.695312
GAZULAPALLI,GZL,SCR,GNT,,,15.43085,78.600125
NANDYAL,NDL,SCR,GNT,,,15.468024,78.472545
PANYAM,PNM,SCR,GTL,,,15.50076,78.339158
ARNIA,ARNA,NWR,JAIPUR,,,27.0101287751,76.5171796234
KRISHNAMA KONA,KEF,SCR,GTL,,,15.505221,78.267907
B CEMENT NAGAR,BEY,SCR,GTL,,,15.48632233,78.19541209
RANGAPURAM,RGM,SCR,GTL,,,15.406776,78.059153
MALKAPURAM,MLK,SCR,GTL,,,15.368944,77.96755599999999
BOGOLU,BVO,SCR,HYB,,,15.473393,77.914295
DHONE,DHNE,SCR,GTL,,,15.396729,77.865727
VELDURTI,VDI,SCR,HYB,,,15.553699,77.927621
ULINDAKONDA,UKD,SCR,HYB,,,15.652934,77.968687
DUPADU,DUU,SCR,HYB,,,15.742888,78.01325899999999
KOTLA,KOLA,,,,,15.8120341064,78.03755196290001
DIVITI PALLI,DTP,SCR,HYB,,,16.740883,78.08417499999999
CHANDANPUR,CDAE,,,,,22.8813,88.17617700000001
PORABAZAR,PBZ,,,,,22.916427,88.15914000000001
BELMURI,BMAE,,,,,22.93272742,88.15233111
DHANIAKHALI,DNHL,,,,,22.95019,88.143651
SIBAICHANDI,SHBC,,,,,22.974465,88.13369
CHERAGRAM BH.,CRAE,,,,,22.993969,88.126806
HAJIGARH,HIH,,,,,23.007032,88.121403
GURAP,GRAE,,,,,23.02534,88.112282
JHAPANDANGA,JPQ,,,,,23.064129,88.091187
JAUGRAM,JRAE,,,,,23.078737,88.080887
NABAGRAM,NBAE,,,,,23.09918,88.06690900000001
MASAGRAM,MSAE,,,,,23.134791,88.042182
CHANCHAI,CHC,,,,,23.157905,88.025521
PALLA ROAD,PRAE,,,,,23.179393,88.00912100000001
DANKUNI,DKAE,,,,,22.677422,88.291491
GOBRA,GBRA,,,,,22.695504,88.279274
JANAI ROAD,JOX,,,,,22.722379,88.26510999999999
BEGUMPUR,BPAE,,,,,22.737627,88.255644
BARUIPARA,BRPA,,,,,22.766787,88.237381
MIRZAPUR BANKIPUR,MBE,,,,,22.78738,88.224626
BALARAMBATI,BLAE,,,,,22.8068127,88.21216842
KAMARKUNDU,KQU,,,,,22.821631,88.205127
KAMARKUNDU,KQLS,,,,,22.820899,88.204309
MADHU SUDANPUR,MDSE,,,,,22.845108,88.193499
KOLKATA SEALDAH,SDAH,ER,SDAH,,,22.566758,88.374713
NARKALDENGA COACHING YARD,NKG,,,,,22.5719746424,88.37910995610001
KANKURGACHHI ROAD,KGK,,,,,22.572603,88.385079
